Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
PULSEGAUGE,"BYD.TO, Long, 2025-07-08 (Price: 209.81)",2026-05-13 (Price: 134.54),"-35.88%, 10.3 months","76.92%, Past 22 years, 13","Weekly, was CONFIRMED on 2025-07-08",No Cancellation Possible,"2026-05-14 (Price: 143.11), 31.79% below",10.3 months,213.29,No Information,No Information,No Information,No Information,No Information,No Information,27.88%/24.44%/25.85%,"42.94%, 40.93%",1.1 year/1.6 month/6.2 months,2027-02-01/2025-09-15/2026-04-03,4.53%,9.33%,-4.8%,0.2,-0.01,214.8035/264.0459/367.2583/256.6133/367.2583/388.6839/212.18,199.76/188.7067/147.1212/139.9966/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-28 (Price: 63.77)",2026-05-14 (Price: 48.76),"-23.54%, 1.2 year","71.43%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-14 (Price: 48.76), 23.54% below",1.2 year,63.37,No Information,No Information,No Information,No Information,No Information,23.59% below/23.54% below/23.54% below,16.7%/2.84%/13.93%,"21.92%, 22.64%",7.1 months/5.1 months/6.7 months,2026-01-02/2025-10-07/2025-12-16,3.99%,6.66%,-2.67%,0.06,0.39,72.1813/72.6532/68.59/66.92/68.9264/76.3906/No EMA 200 Target,45.26/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/58.82,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-28 (Price: 3.39)",2026-05-14 (Price: 2.89),"-14.75%, 1.2 year","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-14 (Price: 2.89), 14.75% below",1.2 year,2.85,No Information,No Information,No Information,No Information,No Information,1.4% above/11.62% below/14.75% below,26.1%/3.25%/14.68%,"37.82%, 49.28%",1.3 year/5 months/10.1 months,2027-01-06/2025-10-03/2026-05-12,4.05%,0.74%,3.31%,-0.09,0.01,3.7883/3.8877/4.74/7.985/12.7156/14.3053/No EMA 200 Target,2.83/3.3133/3.1474/No stop loss/No F-Track Level/No F-Track Level/3.02,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLY, Long, 2024-12-31 (Price: 112.175)",2026-05-14 (Price: 118.67),"5.79%, 1.4 year","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-05-14 (Price: 118.67), 5.79% above",1.4 year,111.935,No Information,No Information,No Information,No Information,No Information,6.77% above/5.79% above/5.79% above,32.13%/5.25%/17.76%,"17.44%, 51.92%",1.5 year/5.1 months/11 months,2027-02-21/2025-08-09/2026-04-22,4.49%,6.16%,-1.67%,1.01,0.34,132.961/132.0973/169.9/No Horizontal Resistance/125.4815/133.9156/No EMA 200 Target,64.58/67.241/86.1124/56.5683/No F-Track Level/No F-Track Level/96.23,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-08-31 (Price: 157.2)",2026-05-14 (Price: 146.63),"-6.72%, 1.7 year","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2026-05-14 (Price: 146.63), 6.72% below",1.7 year,150.4,No Information,No Information,No Information,No Information,No Information,6.72% below/6.72% below/6.72% below,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-07-08/2025-04-09/2026-08-29,3.06%,4.53%,-1.47%,-0.07,0.22,170.7978/166.8835/166.33/No Horizontal Resistance/No Target/174.1807/No EMA 200 Target,124.54/100.54/117.2225/81.225/No F-Track Level/No F-Track Level/143.1,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2024-07-31 (Price: 24951.1504)",2026-05-14 (Price: 23689.5996),"-5.06%, 1.8 year","75.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2026-05-14 (Price: 23689.5996), 5.06% below",1.8 year,23992.9492,No Information,No Information,No Information,No Information,No Information,1.34% below/5.06% below/5.06% below,12.44%/2.54%/7.03%,"3.32%, 14.78%",1.6 year/6 months/11.3 months,2026-11-12/2025-04-17/2025-12-04,5.48%,6.07%,-0.59%,-0.01,0.32,27136.8712/26705.2163/36682.05/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,15780.25/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/21921.5,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-05-14 (Price: 146.63),"1.25%, 2.2 years","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-14 (Price: 146.63), 1.25% above",2.2 years,140.55,No Information,No Information,No Information,No Information,No Information,7.52% above/3.12% above/1.25% above,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-01-06/2024-10-07/2026-02-26,3.06%,4.53%,-1.47%,-0.07,0.22,157.3469/153.7409/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",2026-05-14 (Price: 1361.8),"-6.78%, 2.2 years","84.62%, Past 20 years, 13","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-14 (Price: 1361.8), 6.78% below",2.2 years,1435.0,No Information,No Information,No Information,No Information,No Information,4.54% below/6.78% below/6.78% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,2026-02-26/2025-01-02/2025-09-24,6.85%,11.69%,-4.84%,0.87,0.6,2144.8926/1725.643/1575.43/No Horizontal Resistance/1503.6962/2250.6285/No EMA 200 Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
FRACTAL TRACK,"PPH, Long, 2026-05-14 (Price: 101.8)",No Exit Yet,"0.0%, 0 days","93.75%, Past 20 years, 16","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 98.25 prior to 2026-05-15,"2026-05-14 (Price: 101.8), 0.0% below",0 days,100.07,No Information,No Information,No Information,"38.2% (Price: 99.2444), 2.58% above, Upmove Bounce Back","2025-04-13 (Price: 77.67), 2026-02-22 (Price: 112.58)",No Information,17.44%/6.28%/14.88%,"9.84%, 28.32%",6.1 years/3.3 months/1.7 year,2035-01-27/2026-10-04/2028-10-16,8.15%,3.85%,4.3%,0.85,0.15,104.9354/116.9478/122.75/No Horizontal Resistance/128.4901/134.2502/No EMA 200 Target,99.84/72.54/85.1101/No stop loss/No stop loss/99.2444/98.69,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2026-05-14 (Price: 79.32)",No Exit Yet,"0.0%, 0 days","92.31%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 75.04 prior to 2026-05-15,"2026-05-14 (Price: 79.32), 0.0% below",0 days,79.1,No Information,No Information,No Information,"50% (Price: 75.77), 4.69% above, Upmove Bounce Back","2025-03-23 (Price: 65.95), 2026-03-01 (Price: 85.59)",No Information,25.17%/0.64%/14.06%,"2.07%, 20.51%",2.2 years/28 days/6.8 months,2029-07-04/2026-06-23/2027-03-05,9.98%,10.71%,-0.73%,0.97,0.57,88.4021/90.4724/91.1/85.53/100.8822/111.119/No EMA 200 Target,70.84/45.49/73.9889/69.1528/No stop loss/No stop loss/75.23,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
DELTADRIFT,"VGT, Long, 2026-05-14 (Price: 115.19)",No Exit Yet,"0.0%, 0 days","100.0%, Past 15 years, 6","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 78.1814 or above 415.8905 prior to 2026-05-15,"2026-05-14 (Price: 115.19), 0.0% below",0 days,112.41,No Information,No Information,No Information,No Information,No Information,No Information,11.08%/7.01%/9.17%,"-0.0%, 4.8%",1.2 month/7 days/19 days,2026-07-05/2026-05-24/2026-06-10,9.89%,2.33%,7.56%,1.84,0.31,148.1804/125.7529/136.97/704.335/No Next Fib Ext/No Next Fib Ext/682.36,104.16/No Horizontal Support/105.1824/84.9412/No stop loss/No stop loss/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-05-14 (Price: 719.79)",No Exit Yet,"0.0%, 0 days","88.89%, Past 10 years, 18","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 710.36 prior to 2026-05-15,"2026-05-14 (Price: 719.79), 0.0% below",0 days,710.36,No Information,No Information,No Information,No Information,No Information,1.2% above/0.71% above/0.0% below,12.09%/1.74%/6.41%,"10.15%, 35.46%",4.2 months/1.2 month/2.2 months,2026-11-12/2026-07-05/2026-08-17,7.81%,12.14%,-4.33%,0.34,0.81,814.0105/765.9285/1084.8/No Horizontal Resistance/768.7753/807.923/No EMA 200 Target,562.58/256.995/634.1966/578.1694/611.3556/543.3419/610.25,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"^GSPC, Long, 2026-05-14 (Price: 7501.2402)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 30","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 7385.3101 prior to 2026-05-15,"2026-05-14 (Price: 7501.2402), 0.0% below",0 days,7385.3101,No Information,No Information,No Information,No Information,No Information,1.38% above/1.38% above/0.0% below,6.49%/1.35%/4.0%,"-0.0%, 31.81%",7.7 months/28 days/2.5 months,2027-04-13/2026-06-23/2026-08-30,8.54%,8.2%,0.34%,1.93,0.55,8071.3345/7801.2898/10735.35/No Horizontal Resistance/No Target/8120.6965/No EMA 200 Target,6368.85/4128.7074/6878.3796/6483.7743/6564.6773/5979.3638/6774.64,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-05-14 (Price: 29580.2988)",No Exit Yet,"0.0%, 0 days","95.0%, Past 10 years, 20","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 29185.8281 prior to 2026-05-15,"2026-05-14 (Price: 29580.2988), 0.0% below",0 days,29185.8281,No Information,No Information,No Information,No Information,No Information,1.18% above/0.73% above/0.0% below,11.99%/1.69%/5.82%,"10.17%, 35.49%",4.9 months/1.2 month/2.8 months,2026-12-12/2026-07-05/2026-09-12,8.22%,12.18%,-3.96%,0.62,0.81,32632.9856/31301.8722/44583.85/No Horizontal Resistance/31443.3312/33189.4863/No EMA 200 Target,23132.77/10555.915/25849.2/22960.0831/25127.1219/22329.88/25077.2,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-05-14 (Price: 449.7)",No Exit Yet,"0.0%, 0 days","87.5%, Past 20 years, 16","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 351.87 prior to 2026-05-29,"2026-05-14 (Price: 449.7), 0.0% below",0 days,351.87,No Information,No Information,No Information,No Information,No Information,26.86% above/26.58% above/0.0% below,190.68%/3.99%/62.87%,"86.58%, 94.83%",2.1 years/5.1 months/11 months,2029-05-13/2026-12-21/2027-09-03,20.04%,7.35%,12.69%,0.48,0.46,882.2664/732.4264/698.73/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,97.35/80.125/326.3968/290.5572/376.2939/319.1902/222.97,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2026-05-14 (Price: 115.53)",No Exit Yet,"0.0%, 0 days","94.74%, Past 10 years, 19","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 96.35 prior to 2026-05-15,"2026-05-14 (Price: 115.53), 0.0% below",0 days,96.35,No Information,No Information,No Information,No Information,No Information,19.63% above/19.63% above/0.0% below,14.42%/0.74%/6.58%,"16.99%, 36.88%",8.6 months/28 days/2.8 months,2027-05-22/2026-06-23/2026-09-12,7.43%,8.35%,-0.92%,0.58,0.45,126.7711/123.1319/167.63/No Horizontal Resistance/No Target/119.8031/No EMA 200 Target,73.88/40.92/90.4142/81.4336/101.6481/90.7635/76.4,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-05-14 (Price: 45.1155)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 5","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 44.69 prior to 2026-05-29,"2026-05-14 (Price: 45.1155), 0.0% below",0 days,44.69,No Information,No Information,No Information,No Information,No Information,1.11% above/1.9% below/0.0% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-07-04/2027-10-17/2028-01-29,5.74%,1.47%,4.27%,1.01,-0.04,No Target/52.8167/48.29/64.905/78.3229/93.1188/45.5,42.65/39.215/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"SPY, Long, 2026-05-14 (Price: 748.17)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 24","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 742.8396 prior to 2026-05-15,"2026-05-14 (Price: 748.17), 0.0% below",0 days,736.45,No Information,No Information,No Information,No Information,No Information,1.43% above/1.43% above/0.0% below,9.31%/2.6%/4.31%,"0%, 32.23%",8.4 months/28 days/2.5 months,2027-05-14/2026-06-23/2026-08-30,8.51%,8.18%,0.33%,2.8,0.54,812.5874/780.4161/1070.52/No Horizontal Resistance/No Target/912.7117/No EMA 200 Target,634.09/412.1625/594.461/499.7412/654.554/596.1876/675.55,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"000660.KS, Long, 2026-05-14 (Price: 1970000.0)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 24","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 1833000.0 prior to 2026-05-15,"2026-05-14 (Price: 1970000.0), 0.0% below",0 days,1833000.0,No Information,No Information,No Information,No Information,No Information,16.84% above/4.79% above/0.0% below,57.24%/4.56%/17.97%,"0%, 33.87%",1.1 year/28 days/3.4 months,2027-12-08/2026-06-23/2026-10-08,23.94%,19.57%,4.37%,1.46,0.89,2468804.0/2324009.0/3132650.0/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,876000.0/96833.3333/1268276.0/1035951.0/No F-Track Level/No F-Track Level/682337.5,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
DELTADRIFT,"^NDX, Short, 2026-05-12 (Price: 29064.7988)",No Exit Yet,"-1.77%, 2 days","87.5%, Past 4 years, 8","Daily, was CONFIRMED on 2026-05-12",Already confirmed,"2026-05-14 (Price: 29580.2988), 1.77% above",2 days,29067.3574,No Information,No Information,No Information,No Information,No Information,No Information,1.44%/0.71%/1.02%,"3.69%, 1.75%",6 days/1 day/3 days,2026-05-20/2026-05-13/2026-05-16,4.15%,3.82%,0.33%,0.16,0.62,28907.8489/28768.3379/28838.09/10555.915/25025.4383/22796.2371/25077.2,29320.66/No Horizontal Resistance/33965.62/36701.6323/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
OSCILLATOR DELTA,"ARM, Short, 2026-05-11 (Price: 212.65)",2026-05-12 (Price: 207.92),"2.22%, 1 day","100.0%, Past 2 years, 4","Daily, is Confirmed on 2026-05-11",No Cancellation Possible,"2026-05-14 (Price: 228.5), 7.45% above",3 days,206.535,No Information,No Information,No Information,No Information,No Information,No Information,5.76%/2.2%/3.92%,"0.0%, 10.51%",12 days/3 days/7 days,2026-05-28/2026-05-15/2026-05-21,15.68%,3.67%,12.01%,2.04,1.35,182.56/204.3141/193.44/165.49/209.6611/155.9428/143.8,No Recent Maxima/No Horizontal Resistance/249.4133/282.0605/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,100.0%/17/17 days (Across ALL Assets),72.5%/80/1.4 month (Across ALL Assets)
DELTADRIFT,"EEM, Short, 2026-05-11 (Price: 67.89)",2026-05-12 (Price: 65.82),"3.05%, 1 day","80.0%, Past 4 years, 5","Daily, was CONFIRMED on 2026-05-11",Already confirmed,"2026-05-14 (Price: 67.38), 0.75% below",3 days,67.83,No Information,No Information,No Information,No Information,No Information,No Information,2.22%/0.6%/1.3%,"2.94%, 2.47%",13 days/1 day/7 days,2026-05-29/2026-05-12/2026-05-21,4.35%,3.82%,0.53%,0.18,0.05,63.5518/67.0074/65.28/37.485/No F-Stack Support/No F-Stack Support/56.29,67.94/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
DELTADRIFT,"AMZN, Short, 2026-05-07 (Price: 271.17)",2026-05-12 (Price: 265.82),"1.97%, 5 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2026-05-07",Already confirmed,"2026-05-14 (Price: 267.22), 1.46% below",7 days,275.0,No Information,No Information,No Information,No Information,No Information,No Information,5.38%/0.94%/2.55%,"6.23%, 7.98%",17 days/3 days/9 days,2026-05-31/2026-05-11/2026-05-20,4.88%,3.82%,1.06%,0.24,0.38,262.7095/264.2552/263.48/86.995/231.81/213.1321/229.25,274.99/No Horizontal Resistance/317.6152/339.3352/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
DELTADRIFT,"GNE.NZ, Short, 2026-05-04 (Price: 2.44)",2026-05-14 (Price: 2.5),"-2.46%, 10 days","100.0%, Past 4 years, 4","Daily, was CONFIRMED on 2026-05-04",Already confirmed,"2026-05-14 (Price: 2.5), 2.46% above",10 days,2.46,No Information,No Information,No Information,No Information,No Information,No Information,2.56%/1.05%/1.82%,"0.0%, 2.56%",1 day/1 day/1 day,2026-05-05 (Max),5.28%,3.82%,1.46%,1.24,-0.47,2.3648/2.3956/2.38/2.0875/No F-Stack Support/No F-Stack Support/2.38,2.47/3.3125/No Next Fib Ext/No Next Fib Ext/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2026-04-30 (Price: 126.46)",2026-05-14 (Price: 139.26),"-10.12%, 14 days","90.0%, Past 20 years, 10","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-14 (Price: 139.26), 10.12% above",14 days,134.63,No Information,No Information,No Information,"23.66% (Price: 133.3127), 4.46% above, Upmove Break Below","2022-09-30 (Price: 28.62), 2026-03-31 (Price: 165.76)",No Information,15.12%/3.3%/7.86%,"17.6%, 15.12%",3.1 months/1 month/1.6 month,2026-09-11/2026-06-12/2026-07-08,6.28%,4.88%,1.4%,0.46,0.59,No Target/116.5202/44.18/38.3375/114.4872/101.6148/120.27,163.65/No Horizontal Resistance/208.744/224.283/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,87.5%/8/1.4 month (Across ALL Assets),68.0%/25/1.2 month (Across ALL Assets)
